Cara Pengadaan,Jenis Pengadaan,Kode RUP,Metode Pengadaan,Nama Instansi,Nama Paket,Nama Satuan Kerja,Produk Dalam Negeri,Sumber Dana,Tahun Anggaran,Total Nilai (Rp)
Penyedia,Barang,66307325,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengadaan Barang/jasa Peralatan Sound System,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA MINYAK DAN GAS BUMI,Ya,APBN,2026,37500000
Penyedia,Barang,66426646,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA APARATUR,Ya,APBN,2026,830000
Penyedia,Barang,63604991,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Prospeksi Penyelidikan Geokimia,BALAI PENYELIDIKAN DAN PENGEMBANGAN TEKNOLOGI KEBENCANAAN GEOLOGI,Ya,APBN,2026,27470000
Penyedia,Barang,66304229,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,1971000
Penyedia,Barang,62294789,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,6597000
Penyedia,Jasa Lainnya,63621465,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Belanja Bahan Menyusun Laporan Keuangan, akuntansi BMN dan Tindak Lanjut TLHP BPH Migas",BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,35000000
Penyedia,Jasa Lainnya,63431405,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Monitoring Indeks Profesional ASN Inspektorat Jenderal KESDM,INSPEKTORAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,10000000
Penyedia,Jasa Lainnya,62388156,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,DIREKTORAT JENDERAL PENEGAKAN HUKUM ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,445344000
Penyedia,Barang,65827182,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Accu  Ongkos kirim,PUSAT VULKANOLOGI DAN MITIGASI BENCANA GEOLOGI,Ya,APBN,2026,456418000
Penyedia,Barang,64979087,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,24300000
Penyedia,Jasa Lainnya,66300400,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Pesawat Ekonomi Jambi,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,2584000
Penyedia,Barang,66448007,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pembinaan SMA/SMK Papua Lingkungan Tambang dalam Mempersiapkan SDM Unggul di Semarang,POLITEKNIK ENERGI DAN PERTAMBANGAN BANDUNG,Ya,APBN,2026,14374000
Penyedia,Barang,66660815,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Penyaksian Verifikasi Kualitas dan Kuantitas Penjualan Mineral dan Batubara 6356.ABI.302.053.A.521811,BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA,Ya,APBN,2026,173519980
Penyedia,Barang,62694762,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang (Manajemen BLU),BALAI BESAR SURVEI DAN PENGUJIAN KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,7620000
Penyedia,Jasa Konsultansi,65401721,Penunjukan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Jasa Audit atas Laporan Keuangan BLU Balai Besar Pengujian Mineral dan Batubara TA 2025,BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA,Ya,APBN,2026,110031525
Penyedia,Jasa Lainnya,65189527,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Lainnya Evaluasi Hasil Pelaksanaan Penyelesaian Masalah Aspek Teknik dan Lingkungan (PNBP) ,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,520000000
Penyedia,Barang,66437650,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,DIREKTORAT JENDERAL MINYAK DAN GAS BUMI,Ya,APBN,2026,19600000
Penyedia,Barang,63619534,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Layanan Kerumahtanggaan,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,87760000
Penyedia,Barang,64923552,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Wireless Colaboration Ruang Rapat,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Tidak,APBN,2026,570000000
Penyedia,Jasa Lainnya,63603345,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon I  II Tim Melaksanakan Perhitungan dan Penetapan Tarif Pengangkutan Gas Bumi Melalui Pipa,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,71940000
Penyedia,Barang,63599397,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Melaksanakan Dukungan Manajemen Direktorat Pembinaan Pengusahaan Ketenagalistrikan,DIREKTORAT JENDERAL KETENAGALISTRIKAN,Ya,APBN,2026,250000
Penyedia,Jasa Lainnya,63531750,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pemeliharaan A.C. Sentral,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,26540000
Swakelola,-,42106879,-,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Cetak dan Jilid Laporan Perakitan Sistem Monitoring Kebencanaan Geologi,BALAI PENYELIDIKAN DAN PENGEMBANGAN TEKNOLOGI KEBENCANAAN GEOLOGI,Tidak,APBN,2026,50000
Penyedia,Barang,64042837,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,2370000
Penyedia,Barang,63839388,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,1353000
Penyedia,Jasa Lainnya,66357914,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kendaraan Operasional,PUSAT DATA DAN TEKNOLOGI INFORMASI,Tidak,APBN,2026,673680000
Penyedia,Jasa Lainnya,66495540,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Penyusunan Dokumen Perencanaan Dan Anggaran PEP Bandung,POLITEKNIK ENERGI DAN PERTAMBANGAN BANDUNG,Ya,APBN,2026,36024000
Swakelola,-,43032115,-,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa,BALAI BESAR PENGUJIAN MINYAK DAN GAS BUMI LEMIGAS,Tidak,APBN,2026,25693649000
Penyedia,Jasa Lainnya,64221607,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Penginapan Perjalanan Dinas Pejabat  Eselon IV/Golongan III  (D.K.I.  JAKARTA),PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,48180000
Penyedia,Barang,65586361,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,BALAI PENDIDIKAN DAN PELATIHAN TAMBANG BAWAH TANAH DI SAWAH LUNTO,Ya,APBN,2026,1663000
Penyedia,Barang,66382357,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Irat V,INSPEKTORAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,3603000
Penyedia,Barang,62297353,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,6385000
Penyedia,Barang,65042460,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan - Monitoring Kegiatan Pengolahan dan Pemurnian Mineral di Dalam Negeri,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,27216000
Penyedia,Jasa Konsultansi,66404839,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Edukasi Geologi dan Praktik Pertambangan yang Baik Bagi Masyarakat,POLITEKNIK ENERGI DAN PERTAMBANGAN BANDUNG,Ya,APBN,2026,1800000
Penyedia,Barang,64146048,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kendaraan Roda 4 (Jawa  Timur) Pelaksanaan Survei Pendahuluan Keprospekan Sumber Daya dan Cadangan Panas Bumi,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,6060000
Penyedia,Jasa Lainnya,63797091,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL," Biaya Paket Kegiatan RapatPertemuan Full Board di Luar Kantor Pejabat Eselon I II Jawa Barat",DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,599000
Penyedia,Barang,64135794,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Probe Thermistor,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Tidak,APBN,2026,12545000
Penyedia,Jasa Lainnya,61707752,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL," Pengadaan Sewa Kendaraan Operasional BPH Migas",BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,401400000
Penyedia,Barang,66495648,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Penyusunan Dokumen LAKIP,POLITEKNIK ENERGI DAN PERTAMBANGAN BANDUNG,Ya,APBN,2026,2670000
Penyedia,Barang,65037849,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi (ATK) Pelaksanaan Verifikasi Penilaian Pengelolaan Standardisasi dan Usaha Jasa Pertambangan Mineral dan Batubara,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,9043000
Penyedia,Barang,64306140,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,12496000
Penyedia,Jasa Lainnya,63661689,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Transport Jakarta Bandung PP,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,5250000
Penyedia,Barang,66703717,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Snack Rapat Koordinasi Tingkat Menteri/Eselon I/Setara,BADAN PENGELOLA MIGAS ACEH,Ya,APBN,2026,4240000
Penyedia,Barang,64236515,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Pelaksanaan Layanan Edukasi,MUSEUM GEOLOGI,Ya,APBN,2026,26015000
Penyedia,Jasa Konsultansi,66209558,Seleksi,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Konsultan Pengawas Pembangunan Jaringan Gas Bumi untuk Rumah Tangga Kabupaten Cirebon Tahap 1,DIREKTORAT JENDERAL MINYAK DAN GAS BUMI,Ya,APBN,2026,20482950000
Penyedia,Jasa Lainnya,63603868,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Day Tim Menyiapkan Pengaturan dan Penetapan Harga Gas Bumi untuk Rumah Tangga dan Pelanggan Kecil,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,59512000
Penyedia,Pekerjaan Konstruksi,63832300,Tender,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pembangunan PLTS untuk Pompa Air Pertanian di Kab. Musi Rawas Utara,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Tidak,APBN,2026,919330000
Penyedia,Barang,66347333,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Cetak 101 H,SEKRETARIAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,3600000
Penyedia,Barang,64082090,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Pelaporan Survei dan Updating Peta Koleksi Geologi Purwakarta, Jawa Barat",MUSEUM GEOLOGI,Ya,APBN,2026,268000
Penyedia,Jasa Lainnya,64137061,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Transport Bandung Jakarta,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,120000000
Penyedia,Barang,66590707,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL," belanja bahan untuk menyeimbangkan moner 1909.5",SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,199000000
Penyedia,Barang,62489995,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi (Dana BLU),BALAI BESAR PENGUJIAN MINYAK DAN GAS BUMI LEMIGAS,Tidak,APBN,2026,998597100
Penyedia,Jasa Lainnya,65065978,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Belanja Barang Operasional Lainnya Iklan Lelang Pelaksanaan Pemindahtanganan, Penghapusan dan Pemanfaatan Barang Milik Negara 1906.EBA.962.303.C.521119",BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA,Ya,APBN,2026,24968000
Swakelola,-,42575692,-,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Honor Output Kegiatan,DITJEN MINERAL DAN BATUBARA,Tidak,APBN,2026,98450000
Penyedia,Barang,63617388,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Administrasi pejabat pembuat komitmen,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,572000
Penyedia,Barang,66764376,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengadaan Barang/jasa Peralatan Desktop untuk Sarana Uji Sertifikasi,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA MINYAK DAN GAS BUMI,Ya,APBN,2026,2101000000
Penyedia,Barang,64981832,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan - Penyusunan Rencana Produksi Mineral dan Batubara,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,16848000
Penyedia,Jasa Lainnya,64289141,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Lainnya Jasa uji laboratorium Witness 6356.ABI.302.053.A.522191,BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA,Ya,APBN,2026,42797000
Penyedia,Barang,64146047,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kendaraan Roda 4 (Jawa  Timur) Pelaksanaan Survei Pendahuluan Keprospekan Sumber Daya dan Cadangan Panas Bumi,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,50904000
Penyedia,Jasa Lainnya,64306226,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Tes Toefl Calon Wisudawan,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,19500000
Penyedia,Jasa Lainnya,63833507,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,PERAWATAN KENDARAAN BERMOTOR RODA 2,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,64480000
Penyedia,Barang,64135769,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Anion Selective Membrane, AMI-7001S, 20 x 20 cm",PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Tidak,APBN,2026,4644000
Penyedia,Barang,64977618,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Keperluan Perkantoran,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,16600000
Penyedia,Barang,63603216,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan berupa  Cetak  Jilid Laporan Rekomendasi Mitigasi Aksi Dalam Rangka Penurunan Emisi Gas Rumah Kaca Sub Bidang Ketenagalistrikan,DIREKTORAT JENDERAL KETENAGALISTRIKAN,Ya,APBN,2026,233000
Penyedia,Barang,66432230,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi (507.521)811,SEKRETARIAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,17247000
Penyedia,Jasa Lainnya,64978935,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,687745000
Penyedia,Jasa Lainnya,64458321,Penunjukan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kantor Inspektur Tambang Provinsi Kalimantan Barat,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,290000000
Penyedia,Barang,63667798,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,2854000
Penyedia,Barang,66466440,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengelolaan Administrasi Akademik ,POLITEKNIK ENERGI DAN PERTAMBANGAN BANDUNG,Ya,APBN,2026,40591000
Penyedia,Jasa Lainnya,63621642,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Layanan Perbendaharaan dan Peningkatan Capaian Nilai Indikator Kinerja Pelaksanaan Anggaran,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,7900000
Penyedia,Barang,62388170,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Langganan Koran dan Majalah,DIREKTORAT JENDERAL PENEGAKAN HUKUM ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,30000000
Penyedia,Jasa Lainnya,63735304,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Day di Luar Kantor - Pejabat Eselon III ke bawah (Nusa  Tenggara  Timur) Sosialisasi BBM,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,99600000
Penyedia,Pekerjaan Konstruksi,64137044,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,-  Pemeliharaan Rumah Negara Jakarta,SEKRETARIAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,526264000
Penyedia,Jasa Lainnya,62623193,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Pengadaan Barang/Jasa Jasa Layanan Pengharum Ruangan, Sanitasi Hygiene dan Scenting di Lingkungan Setjen KESDM",SEKRETARIAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,739047000
Penyedia,Barang,64979157,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota - Pengelolaan Data Investasi Sub Sektor Mineral dan Batubara,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,1163376000
Penyedia,Barang,64289143,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Witness 6356.ABI.302.053.A.521211,BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA,Ya,APBN,2026,8680000
Swakelola,-,42559786,-,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Profesi,DITJEN MINERAL DAN BATUBARA,Tidak,APBN,2026,67500000
Penyedia,Jasa Lainnya,63627111,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Service Contract SC 632,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,65508000
Penyedia,Jasa Lainnya,66340120,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kendaraan Operasional Pejabat Eselon II,BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA,Tidak,APBN,2026,155844000
Penyedia,Barang,64135826,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,wedge drive spindle,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Tidak,APBN,2026,8706000
Penyedia,Jasa Lainnya,64515391,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Lisensi Microsoft Office Standar,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,45276000
Penyedia,Barang,63431114,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi 	 Layanan Ketatausahaan,INSPEKTORAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,12566000
Penyedia,Barang,63621167,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Pengelolaan Sistem Data Informasi,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,52182000
Penyedia,Barang,63667562,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,1636000
Penyedia,Jasa Lainnya,66017222,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Jasa Building Management Kantor Pegawai Penempatan Jakarta,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,8128879000
Penyedia,Barang,64135770,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Standar Larutan Fluorida (1000 ppm),PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Tidak,APBN,2026,1393000
Penyedia,Barang,64980665,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pembuatan Laporan - Penyusunan Rancangan Peraturan Pemerintah Tentang Wilayah Pertambangan,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,100000
Penyedia,Barang,64490333,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengadaan Lampu,MUSEUM GEOLOGI,Ya,APBN,2026,49535000
Penyedia,Barang,66253209,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,ATK - Pelayanan Informasi Hukum,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,13058000
Penyedia,Jasa Lainnya,63627150,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Alat Komunikasi,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,6500000
Penyedia,Jasa Konsultansi,64977617,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Konsultan,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,1000000000
Penyedia,Jasa Lainnya,63616092,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Lainnya untuk Pemenuhan Prioritas Direktif Presiden,BALAI BESAR SURVEI DAN PENGUJIAN KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,22250000
Penyedia,Jasa Lainnya,64264583,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon III ke bawah (Jawa  Barat),DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,3018000
Penyedia,Barang,63650638,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"ATK (Tinta Printer, Kertas A4, Kuitansi, Amplop Jaya, Post It Sign Here)",BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,74920000
Penyedia,Jasa Lainnya,63797089,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Sewa Kendaraan Roda 4 Jawa Tengah,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,2020000
Penyedia,Barang,66632581,Penunjukan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,48600000
